Sequence number	Sequence ID	V-DOMAIN Functionality	V-GENE and allele	V-REGION Nb of positions including IMGT gaps (nt)	V-REGION Nb of nucleotides	V-REGION Nb of identical nucleotides	V-REGION Nb of mutations	V-REGION Nb of silent mutations	V-REGION Nb of nonsilent mutations	V-REGION a>g	V-REGION g>a	V-REGION c>t	V-REGION t>c	V-REGION a>c	V-REGION c>a	V-REGION a>t	V-REGION t>a	V-REGION g>c	V-REGION c>g	V-REGION g>t	V-REGION t>g	FR1-IMGT Nb of positions including IMGT gaps (nt)	FR1-IMGT Nb of nucleotides	FR1-IMGT Nb of identical nucleotides	FR1-IMGT Nb of mutations	FR1-IMGT Nb of silent mutations	FR1-IMGT Nb of nonsilent mutations	FR1-IMGT a>g	FR1-IMGT g>a	FR1-IMGT c>t	FR1-IMGT t>c	FR1-IMGT a>c	FR1-IMGT c>a	FR1-IMGT a>t	FR1-IMGT t>a	FR1-IMGT g>c	FR1-IMGT c>g	FR1-IMGT g>t	FR1-IMGT t>g	CDR1-IMGT Nb of positions including IMGT gaps (nt)	CDR1-IMGT Nb of nucleotides	CDR1-IMGT Nb of identical nucleotides	CDR1-IMGT Nb of mutations	CDR1-IMGT Nb of silent mutations	CDR1-IMGT Nb of nonsilent mutations	CDR1-IMGT a>g	CDR1-IMGT g>a	CDR1-IMGT c>t	CDR1-IMGT t>c	CDR1-IMGT a>c	CDR1-IMGT c>a	CDR1-IMGT a>t	CDR1-IMGT t>a	CDR1-IMGT g>c	CDR1-IMGT c>g	CDR1-IMGT g>t	CDR1-IMGT t>g	FR2-IMGT Nb of positions including IMGT gaps (nt)	FR2-IMGT Nb of nucleotides	FR2-IMGT Nb of identical nucleotides	FR2-IMGT Nb of mutations	FR2-IMGT Nb of silent mutations	FR2-IMGT Nb of nonsilent mutations	FR2-IMGT a>g	FR2-IMGT g>a	FR2-IMGT c>t	FR2-IMGT t>c	FR2-IMGT a>c	FR2-IMGT c>a	FR2-IMGT a>t	FR2-IMGT t>a	FR2-IMGT g>c	FR2-IMGT c>g	FR2-IMGT g>t	FR2-IMGT t>g	CDR2-IMGT Nb of positions including IMGT gaps (nt)	CDR2-IMGT Nb of nucleotides	CDR2-IMGT Nb of identical nucleotides	CDR2-IMGT Nb of mutations	CDR2-IMGT Nb of silent mutations	CDR2-IMGT Nb of nonsilent mutations	CDR2-IMGT a>g	CDR2-IMGT g>a	CDR2-IMGT c>t	CDR2-IMGT t>c	CDR2-IMGT a>c	CDR2-IMGT c>a	CDR2-IMGT a>t	CDR2-IMGT t>a	CDR2-IMGT g>c	CDR2-IMGT c>g	CDR2-IMGT g>t	CDR2-IMGT t>g	FR3-IMGT Nb of positions including IMGT gaps (nt)	FR3-IMGT Nb of nucleotides	FR3-IMGT Nb of identical nucleotides	FR3-IMGT Nb of mutations	FR3-IMGT Nb of silent mutations	FR3-IMGT Nb of nonsilent mutations	FR3-IMGT a>g	FR3-IMGT g>a	FR3-IMGT c>t	FR3-IMGT t>c	FR3-IMGT a>c	FR3-IMGT c>a	FR3-IMGT a>t	FR3-IMGT t>a	FR3-IMGT g>c	FR3-IMGT c>g	FR3-IMGT g>t	FR3-IMGT t>g	CDR3-IMGT Nb of positions including IMGT gaps (nt)	CDR3-IMGT Nb of nucleotides	CDR3-IMGT Nb of identical nucleotides	CDR3-IMGT Nb of mutations	CDR3-IMGT Nb of silent mutations	CDR3-IMGT Nb of nonsilent mutations	CDR3-IMGT a>g	CDR3-IMGT g>a	CDR3-IMGT c>t	CDR3-IMGT t>c	CDR3-IMGT a>c	CDR3-IMGT c>a	CDR3-IMGT a>t	CDR3-IMGT t>a	CDR3-IMGT g>c	CDR3-IMGT c>g	CDR3-IMGT g>t	CDR3-IMGT t>g	
22	4M5YI_Chain_I,_Fab_5J8_heavy_chain	productive	Homsap IGHV4-38-2*01 F	317 (318)	293 (294)	222	71 (72)	54 (55)	17	4 (5)	2	2	15	6	2	1	9	12	18	0	0	78	75	53	22	17	5	0	0	1	3	2	0	1	4	3	8	0	0	36	27	20	7	4	3	0	2	0	3	0	0	0	1	0	1	0	0	51	51	44	7	7	0	0	0	0	2	1	1	0	0	3	0	0	0	30	21	17	4	4	0	0	0	0	3	0	0	0	0	1	0	0	0	117	114	84	30	21	9	4	0	1	4	3	1	0	4	4	9	0	0	5 (6)	5 (6)	4	1 (2)	1 (2)	0	0 (1)	0	0	0	0	0	0	0	1	0	0	0	
23	4M5YL_Chain_L,_Fab_5J8_light_chain	productive	Homsap IGLV3-21*02 F, or Homsap IGLV3-21*03 F	338 (341)	287 (290)	216 (217)	71 (73)	55 (56)	16 (17)	4	0	1	21	9	2	0	7	11	13 (14)	2	1 (2)	78	75	55	20	18	2	0	0	0	4	5	0	0	3	3	5	0	0	36	18	10	8	3	5	2	0	0	2	1	0	0	0	1	0	1	1	51	51	43	8	5	3	0	0	0	2	2	0	0	0	2	2	0	0	30	9	7	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	117	108	82	26	24	2	2	0	1	6	1	2	0	4	4	6	0	0	26 (29)	26 (29)	19 (20)	7 (9)	3 (4)	4 (5)	0	0	0	5	0	0	0	0	1	0 (1)	1	0 (1)	
24	4M5YH_Chain_H,_Fab_5J8_heavy_chain	productive	Homsap IGHV4-38-2*01 F	317 (318)	293 (294)	222	71 (72)	54 (55)	17	4 (5)	2	2	15	6	2	1	9	12	18	0	0	78	75	53	22	17	5	0	0	1	3	2	0	1	4	3	8	0	0	36	27	20	7	4	3	0	2	0	3	0	0	0	1	0	1	0	0	51	51	44	7	7	0	0	0	0	2	1	1	0	0	3	0	0	0	30	21	17	4	4	0	0	0	0	3	0	0	0	0	1	0	0	0	117	114	84	30	21	9	4	0	1	4	3	1	0	4	4	9	0	0	5 (6)	5 (6)	4	1 (2)	1 (2)	0	0 (1)	0	0	0	0	0	0	0	1	0	0	0	
25	4GSDH_Chain_H,_H5.3_Fab_Heavy_Chain	productive	Homsap IGHV4-4*05 F	311	287	222	65	54	11	3	1	0	14	5	3	2	9	10	17	0	1	78	75	55	20	12	8	0	0	0	3	2	1	0	3	3	7	0	1	36	27	21	6	5	1	0	0	0	3	0	0	1	1	0	1	0	0	51	51	41	10	10	0	1	0	0	2	1	1	0	0	3	2	0	0	30	21	16	5	4	1	0	1	0	3	0	0	0	0	1	0	0	0	116	113	89	24	23	1	2	0	0	3	2	1	1	5	3	7	0	0																			
26	4GSDL_Chain_L,_H5.3_Fab_Light_Chain	productive	Homsap IGLV3-1*01 F	331 (336)	280 (285)	209	71 (76)	60	11 (16)	5	1	2 (3)	20 (21)	11 (12)	2	0	10	6	13 (14)	0 (1)	1	78	75	52	23	20	3	0	1	1	4	6	0	0	5	0	6	0	0	36	18	11	7	5	2	1	0	0	3	2	0	0	0	1	0	0	0	51	51	42	9	7	2	0	0	1	3	1	0	0	1	0	2	0	1	30	9	6	3	2	1	1	0	0	1	0	0	0	0	1	0	0	0	117	108	80	28	25	3	3	0	0	9	2	2	0	4	3	5	0	0	19 (24)	19 (24)	18	1 (6)	1	0 (5)	0	0	0 (1)	0 (1)	0 (1)	0	0	0	1	0 (1)	0 (1)	0	
27	4HKBK_Chain_K,_CH67_light_chain	productive	Homsap IGLV3-21*02 F	338 (341)	284 (287)	215	69 (72)	52 (55)	17	5	2	0 (1)	20 (21)	9	2	1	7	10	10 (11)	0	3	78	72	50	22	15	7	1	0	0	5	5	0	0	3	6	2	0	0	36	18	13	5	3	2	1	0	0	1	1	0	0	0	0	0	0	2	51	51	44	7	5	2	0	0	0	2	1	0	1	0	0	3	0	0	30	9	7	2	1	1	0	0	0	1	0	0	0	0	0	0	0	1	117	108	82	26	24	2	2	1	0	6	2	2	0	4	4	5	0	0	26 (29)	26 (29)	19	7 (10)	4 (7)	3	1	1	0 (1)	5 (6)	0	0	0	0	0	0 (1)	0	0	
28	4HKBI_Chain_I,_CH67_heavy_chain	productive	Homsap IGHV1-2*04 F	317 (320)	293 (296)	233 (234)	60 (62)	47 (49)	13	4 (5)	1	1	15	8 (9)	2	0	7	9	11	0	2	78	75	57	18	17	1	1	0	0	5	1	0	0	4	2	5	0	0	36	24	20	4	2	2	0	1	0	1	1	0	0	1	0	0	0	0	51	51	42	9	8	1	2	0	0	1	2	1	0	0	2	0	0	1	30	24	18	6	4	2	0	0	0	3	2	0	0	0	1	0	0	0	117	114	92	22	15	7	1	0	1	5	2	1	0	2	3	6	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
29	4HKBH_Chain_H,_CH67_light_chain	productive	Homsap IGLV3-21*02 F	338 (341)	284 (287)	215	69 (72)	52 (55)	17	5	2	0 (1)	20 (21)	9	2	1	7	10	10 (11)	0	3	78	72	50	22	15	7	1	0	0	5	5	0	0	3	6	2	0	0	36	18	13	5	3	2	1	0	0	1	1	0	0	0	0	0	0	2	51	51	44	7	5	2	0	0	0	2	1	0	1	0	0	3	0	0	30	9	7	2	1	1	0	0	0	1	0	0	0	0	0	0	0	1	117	108	82	26	24	2	2	1	0	6	2	2	0	4	4	5	0	0	26 (29)	26 (29)	19	7 (10)	4 (7)	3	1	1	0 (1)	5 (6)	0	0	0	0	0	0 (1)	0	0	
30	4HKBG_Chain_G,_CH67_heavy_chain	productive	Homsap IGHV1-2*04 F	317 (320)	293 (296)	233 (234)	60 (62)	47 (49)	13	4 (5)	1	1	15	8 (9)	2	0	7	9	11	0	2	78	75	57	18	17	1	1	0	0	5	1	0	0	4	2	5	0	0	36	24	20	4	2	2	0	1	0	1	1	0	0	1	0	0	0	0	51	51	42	9	8	1	2	0	0	1	2	1	0	0	2	0	0	1	30	24	18	6	4	2	0	0	0	3	2	0	0	0	1	0	0	0	117	114	92	22	15	7	1	0	1	5	2	1	0	2	3	6	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
31	4HKBF_Chain_F,_CH67_light_chain	productive	Homsap IGLV3-21*02 F	338 (341)	284 (287)	215	69 (72)	52 (55)	17	5	2	0 (1)	20 (21)	9	2	1	7	10	10 (11)	0	3	78	72	50	22	15	7	1	0	0	5	5	0	0	3	6	2	0	0	36	18	13	5	3	2	1	0	0	1	1	0	0	0	0	0	0	2	51	51	44	7	5	2	0	0	0	2	1	0	1	0	0	3	0	0	30	9	7	2	1	1	0	0	0	1	0	0	0	0	0	0	0	1	117	108	82	26	24	2	2	1	0	6	2	2	0	4	4	5	0	0	26 (29)	26 (29)	19	7 (10)	4 (7)	3	1	1	0 (1)	5 (6)	0	0	0	0	0	0 (1)	0	0	
32	4HKBE_Chain_E,_CH67_heavy_chain	productive	Homsap IGHV1-2*04 F	317 (320)	293 (296)	233 (234)	60 (62)	47 (49)	13	4 (5)	1	1	15	8 (9)	2	0	7	9	11	0	2	78	75	57	18	17	1	1	0	0	5	1	0	0	4	2	5	0	0	36	24	20	4	2	2	0	1	0	1	1	0	0	1	0	0	0	0	51	51	42	9	8	1	2	0	0	1	2	1	0	0	2	0	0	1	30	24	18	6	4	2	0	0	0	3	2	0	0	0	1	0	0	0	117	114	92	22	15	7	1	0	1	5	2	1	0	2	3	6	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
33	4HKBD_Chain_D,_CH67_light_chain	productive	Homsap IGLV3-21*02 F	338 (341)	284 (287)	215	69 (72)	52 (55)	17	5	2	0 (1)	20 (21)	9	2	1	7	10	10 (11)	0	3	78	72	50	22	15	7	1	0	0	5	5	0	0	3	6	2	0	0	36	18	13	5	3	2	1	0	0	1	1	0	0	0	0	0	0	2	51	51	44	7	5	2	0	0	0	2	1	0	1	0	0	3	0	0	30	9	7	2	1	1	0	0	0	1	0	0	0	0	0	0	0	1	117	108	82	26	24	2	2	1	0	6	2	2	0	4	4	5	0	0	26 (29)	26 (29)	19	7 (10)	4 (7)	3	1	1	0 (1)	5 (6)	0	0	0	0	0	0 (1)	0	0	
34	4HKBC_Chain_C,_CH67_heavy_chain	productive	Homsap IGHV1-2*04 F	317 (320)	293 (296)	233 (234)	60 (62)	47 (49)	13	4 (5)	1	1	15	8 (9)	2	0	7	9	11	0	2	78	75	57	18	17	1	1	0	0	5	1	0	0	4	2	5	0	0	36	24	20	4	2	2	0	1	0	1	1	0	0	1	0	0	0	0	51	51	42	9	8	1	2	0	0	1	2	1	0	0	2	0	0	1	30	24	18	6	4	2	0	0	0	3	2	0	0	0	1	0	0	0	117	114	92	22	15	7	1	0	1	5	2	1	0	2	3	6	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
35	4HKBB_Chain_B,_CH67_light_chain	productive	Homsap IGLV3-21*02 F	338 (341)	284 (287)	215	69 (72)	52 (55)	17	5	2	0 (1)	20 (21)	9	2	1	7	10	10 (11)	0	3	78	72	50	22	15	7	1	0	0	5	5	0	0	3	6	2	0	0	36	18	13	5	3	2	1	0	0	1	1	0	0	0	0	0	0	2	51	51	44	7	5	2	0	0	0	2	1	0	1	0	0	3	0	0	30	9	7	2	1	1	0	0	0	1	0	0	0	0	0	0	0	1	117	108	82	26	24	2	2	1	0	6	2	2	0	4	4	5	0	0	26 (29)	26 (29)	19	7 (10)	4 (7)	3	1	1	0 (1)	5 (6)	0	0	0	0	0	0 (1)	0	0	
36	4HKBA_Chain_A,_CH67_heavy_chain	productive	Homsap IGHV1-2*04 F	317 (320)	293 (296)	233 (234)	60 (62)	47 (49)	13	4 (5)	1	1	15	8 (9)	2	0	7	9	11	0	2	78	75	57	18	17	1	1	0	0	5	1	0	0	4	2	5	0	0	36	24	20	4	2	2	0	1	0	1	1	0	0	1	0	0	0	0	51	51	42	9	8	1	2	0	0	1	2	1	0	0	2	0	0	1	30	24	18	6	4	2	0	0	0	3	2	0	0	0	1	0	0	0	117	114	92	22	15	7	1	0	1	5	2	1	0	2	3	6	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
37	4HKBN_Chain_N,_CH67_light_chain	productive	Homsap IGLV3-21*02 F	338 (341)	284 (287)	215	69 (72)	52 (55)	17	5	2	0 (1)	20 (21)	9	2	1	7	10	10 (11)	0	3	78	72	50	22	15	7	1	0	0	5	5	0	0	3	6	2	0	0	36	18	13	5	3	2	1	0	0	1	1	0	0	0	0	0	0	2	51	51	44	7	5	2	0	0	0	2	1	0	1	0	0	3	0	0	30	9	7	2	1	1	0	0	0	1	0	0	0	0	0	0	0	1	117	108	82	26	24	2	2	1	0	6	2	2	0	4	4	5	0	0	26 (29)	26 (29)	19	7 (10)	4 (7)	3	1	1	0 (1)	5 (6)	0	0	0	0	0	0 (1)	0	0	
38	4HKBJ_Chain_J,_CH67_heavy_chain	productive	Homsap IGHV1-2*04 F	317 (320)	293 (296)	233 (234)	60 (62)	47 (49)	13	4 (5)	1	1	15	8 (9)	2	0	7	9	11	0	2	78	75	57	18	17	1	1	0	0	5	1	0	0	4	2	5	0	0	36	24	20	4	2	2	0	1	0	1	1	0	0	1	0	0	0	0	51	51	42	9	8	1	2	0	0	1	2	1	0	0	2	0	0	1	30	24	18	6	4	2	0	0	0	3	2	0	0	0	1	0	0	0	117	114	92	22	15	7	1	0	1	5	2	1	0	2	3	6	0	1	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
39	4HK3N_Chain_N,_I2_light_chain	productive	Homsap IGLV3-21*02 F	338 (341)	287 (290)	225	62 (65)	56 (59)	6	4	0	0 (1)	23 (24)	8	3	0	7	7	10 (11)	0	0	78	75	54	21	15	6	1	0	0	5	5	1	0	3	3	3	0	0	36	18	13	5	5	0	1	0	0	3	1	0	0	0	0	0	0	0	51	51	46	5	5	0	0	0	0	2	1	0	0	0	0	2	0	0	30	9	7	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	117	108	84	24	24	0	2	0	0	6	1	2	0	4	4	5	0	0	26 (29)	26 (29)	21	5 (8)	5 (8)	0	0	0	0 (1)	5 (6)	0	0	0	0	0	0 (1)	0	0	
40	4HK3J_Chain_J,_I2_heavy_chain	productive	Homsap IGHV1-2*04 F	317 (320)	293 (296)	243 (244)	50 (52)	47 (49)	3	3 (5)	1	0	15	8	1	0	6	7	8	0	1	78	75	58	17	17	0	0	0	0	5	1	0	0	4	2	5	0	0	36	24	21	3	2	1	0	1	0	1	1	0	0	0	0	0	0	0	51	51	42	9	8	1	2	0	0	1	2	1	0	0	2	0	0	1	30	24	19	5	4	1	0	0	0	3	2	0	0	0	0	0	0	0	117	114	99	15	15	0	1	0	0	5	2	0	0	2	2	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
41	4HK0D_Chain_D,_UCA_light_chain	productive	Homsap IGLV3-21*02 F	338 (341)	287 (290)	225	62 (65)	56 (59)	6	4	0	0 (1)	23 (24)	8	3	0	7	7	10 (11)	0	0	78	75	54	21	15	6	1	0	0	5	5	1	0	3	3	3	0	0	36	18	13	5	5	0	1	0	0	3	1	0	0	0	0	0	0	0	51	51	46	5	5	0	0	0	0	2	1	0	0	0	0	2	0	0	30	9	7	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	117	108	84	24	24	0	2	0	0	6	1	2	0	4	4	5	0	0	26 (29)	26 (29)	21	5 (8)	5 (8)	0	0	0	0 (1)	5 (6)	0	0	0	0	0	0 (1)	0	0	
42	4HK0C_Chain_C,_UCA_heavy_chain	productive	Homsap IGHV1-2*04 F	317 (320)	293 (296)	246 (247)	47 (49)	47 (49)	0	3 (5)	0	0	15	7	1	0	6	6	8	0	1	78	75	58	17	17	0	0	0	0	5	1	0	0	4	2	5	0	0	36	24	22	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	51	51	43	8	8	0	2	0	0	1	2	1	0	0	1	0	0	1	30	24	20	4	4	0	0	0	0	3	1	0	0	0	0	0	0	0	117	114	99	15	15	0	1	0	0	5	2	0	0	2	2	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
43	4HK0B_Chain_B,_UCA_light_chain	productive	Homsap IGLV3-21*02 F	338 (341)	287 (290)	225	62 (65)	56 (59)	6	4	0	0 (1)	23 (24)	8	3	0	7	7	10 (11)	0	0	78	75	54	21	15	6	1	0	0	5	5	1	0	3	3	3	0	0	36	18	13	5	5	0	1	0	0	3	1	0	0	0	0	0	0	0	51	51	46	5	5	0	0	0	0	2	1	0	0	0	0	2	0	0	30	9	7	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	117	108	84	24	24	0	2	0	0	6	1	2	0	4	4	5	0	0	26 (29)	26 (29)	21	5 (8)	5 (8)	0	0	0	0 (1)	5 (6)	0	0	0	0	0	0 (1)	0	0	
44	4HK0A_Chain_A,_UCA_heavy_chain	productive	Homsap IGHV1-2*04 F	317 (320)	293 (296)	246 (247)	47 (49)	47 (49)	0	3 (5)	0	0	15	7	1	0	6	6	8	0	1	78	75	58	17	17	0	0	0	0	5	1	0	0	4	2	5	0	0	36	24	22	2	2	0	0	0	0	1	1	0	0	0	0	0	0	0	51	51	43	8	8	0	2	0	0	1	2	1	0	0	1	0	0	1	30	24	20	4	4	0	0	0	0	3	1	0	0	0	0	0	0	0	117	114	99	15	15	0	1	0	0	5	2	0	0	2	2	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
45	4FQLL_Chain_L,_monoclonal_antibody_CR8033_light_c	productive	Homsap IGKV3-20*01 F	332 (335)	287 (290)	222	65 (68)	61 (64)	4	7	0	0 (1)	25 (26)	8	0	0	7	5	11 (12)	0	2	78	78	55	23	23	0	3	0	0	7	2	0	0	4	2	5	0	0	36	21	19	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	85	23	19	4	2	0	0	10	4	0	0	1	3	2	0	1	20 (23)	20 (23)	15	5 (8)	5 (8)	0	0	0	0 (1)	2 (3)	1	0	0	1	0	1 (2)	0	0	
46	4FQLH_Chain_H,_monoclonal_antibody_CR8033_heavy_c	productive	Homsap IGHV3-9*01 F	320 (322)	296 (298)	222 (223)	74 (75)	56 (57)	18	11	4	0	22 (23)	7	2	1	7	4	12	1	3	78	75	55	20	20	0	3	0	0	5	2	0	0	4	1	5	0	0	36	24	17	7	4	3	0	1	0	3	1	0	0	0	0	1	0	1	51	51	41	10	8	2	1	0	0	2	2	1	0	0	1	2	0	1	30	24	12	12	1	11	2	3	0	4	0	0	1	0	0	0	1	1	117	114	91	23	21	2	4	0	0	8	1	1	0	3	2	4	0	0	8 (10)	8 (10)	6 (7)	2 (3)	2 (3)	0	1	0	0	0 (1)	1	0	0	0	0	0	0	0	
47	4FQHB_Chain_B,_antibody_CR9114_light_chain	productive	Homsap IGLV1-44*01 F, or Homsap IGLV1-44*04 F	338 (341)	293 (296)	209 (210)	84 (86)	66 (68)	18	6	1	2	22 (23)	10	2	0	12	5	18 (19)	1	5	78	75	51	24	19	5	0	0	1	7	3	0	0	4	3	5	0	1	36	24	14	10	3	7	2	1	0	1	1	0	0	1	0	2	0	2	51	51	42	9	8	1	2	0	1	1	2	0	0	0	1	2	0	0	30	9	5	4	2	2	1	0	0	3	0	0	0	0	0	0	0	0	117	108	75	33	31	2	1	0	0	9	2	2	0	7	1	9	1	1	26 (29)	26 (29)	22 (23)	4 (6)	3 (5)	1	0	0	0	1 (2)	2	0	0	0	0	0 (1)	0	1	
48	4FQHA_Chain_A,_antibody_CR9114_heavy_chain	productive	Homsap IGHV1-69*06 F, or Homsap IGHV1-69*17 F	317 (320)	293 (296)	220 (221)	73 (75)	47 (49)	26	4 (5)	6	1	15	10	1	2	7	12 (13)	12	0	3	78	75	54	21	18	3	0	1	0	5	0	0	0	5	3	7	0	0	36	24	17	7	3	4	0	2	0	2	1	0	0	1	0	0	0	1	51	51	41	10	9	1	2	0	0	1	2	1	0	0	3	0	0	1	30	24	16	8	3	5	0	1	0	3	2	0	0	0	0	1	0	1	117	114	88	26	13	13	2	2	1	4	5	0	2	1	5	4	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0	0	0	0	1 (2)	0	0	0	
49	4FQHL_Chain_L,_antibody_CR9114_light_chain	productive	Homsap IGLV1-44*01 F, or Homsap IGLV1-44*04 F	338 (341)	293 (296)	209 (210)	84 (86)	66 (68)	18	6	1	2	22 (23)	10	2	0	12	5	18 (19)	1	5	78	75	51	24	19	5	0	0	1	7	3	0	0	4	3	5	0	1	36	24	14	10	3	7	2	1	0	1	1	0	0	1	0	2	0	2	51	51	42	9	8	1	2	0	1	1	2	0	0	0	1	2	0	0	30	9	5	4	2	2	1	0	0	3	0	0	0	0	0	0	0	0	117	108	75	33	31	2	1	0	0	9	2	2	0	7	1	9	1	1	26 (29)	26 (29)	22 (23)	4 (6)	3 (5)	1	0	0	0	1 (2)	2	0	0	0	0	0 (1)	0	1	
50	4FQHH_Chain_H,_antibody_CR9114_heavy_chain	productive	Homsap IGHV1-69*06 F, or Homsap IGHV1-69*17 F	317 (320)	293 (296)	220 (221)	73 (75)	47 (49)	26	4 (5)	6	1	15	10	1	2	7	12 (13)	12	0	3	78	75	54	21	18	3	0	1	0	5	0	0	0	5	3	7	0	0	36	24	17	7	3	4	0	2	0	2	1	0	0	1	0	0	0	1	51	51	41	10	9	1	2	0	0	1	2	1	0	0	3	0	0	1	30	24	16	8	3	5	0	1	0	3	2	0	0	0	0	1	0	1	117	114	88	26	13	13	2	2	1	4	5	0	2	1	5	4	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0	0	0	0	1 (2)	0	0	0	
51	3QHZM_Chain_M,_Human_monoclonal_antibody_del2D1,	productive	Homsap IGLV1-44*01 F, or Homsap IGLV1-44*04 F	338 (341)	293 (296)	211	82 (85)	73 (76)	9	5	0	0 (2)	26 (27)	10	2	0	12	7	20	0	0	78	75	53	22	20	2	0	0	0	7	3	0	0	4	3	5	0	0	36	24	18	6	6	0	0	0	0	3	1	0	0	1	0	1	0	0	51	51	40	11	8	3	3	0	0	1	2	0	0	0	1	4	0	0	30	9	5	4	2	2	1	0	0	3	0	0	0	0	0	0	0	0	117	108	73	35	33	2	1	0	0	10	2	2	0	7	3	10	0	0	26 (29)	26 (29)	22	4 (7)	4 (7)	0	0	0	0 (2)	2 (3)	2	0	0	0	0	0	0	0	
52	3QHZI_Chain_I,_Human_monoclonal_antibody_del2D1,	productive	Homsap IGHV2-70*01 F	319 (322)	295 (298)	233 (234)	62 (64)	52	10 (12)	3	0	0	17 (18)	12 (13)	3	0	6	4	13	1	3	78	72	55	17	15	2	1	0	0	5	2	1	0	2	1	5	0	0	36	30	20	10	8	2	0	0	0	3	2	0	0	2	1	2	0	0	51	51	44	7	7	0	0	0	0	0	2	1	0	0	1	1	0	2	30	21	14	7	5	2	0	0	0	5	2	0	0	0	0	0	0	0	117	114	95	19	15	4	2	0	0	4	3	0	0	2	1	5	1	1	7 (10)	7 (10)	5 (6)	2 (4)	2	0 (2)	0	0	0	0 (1)	1 (2)	1	0	0	0	0	0	0	
53	3QHZL_Chain_L,_Human_monoclonal_antibody_del2D1,	productive	Homsap IGLV1-44*01 F, or Homsap IGLV1-44*04 F	338 (341)	293 (296)	211	82 (85)	73 (76)	9	5	0	0 (2)	26 (27)	10	2	0	12	7	20	0	0	78	75	53	22	20	2	0	0	0	7	3	0	0	4	3	5	0	0	36	24	18	6	6	0	0	0	0	3	1	0	0	1	0	1	0	0	51	51	40	11	8	3	3	0	0	1	2	0	0	0	1	4	0	0	30	9	5	4	2	2	1	0	0	3	0	0	0	0	0	0	0	0	117	108	73	35	33	2	1	0	0	10	2	2	0	7	3	10	0	0	26 (29)	26 (29)	22	4 (7)	4 (7)	0	0	0	0 (2)	2 (3)	2	0	0	0	0	0	0	0	
54	3QHZH_Chain_H,_Human_monoclonal_antibody_del2D1,	productive	Homsap IGHV2-70*01 F	319 (322)	295 (298)	233 (234)	62 (64)	52	10 (12)	3	0	0	17 (18)	12 (13)	3	0	6	4	13	1	3	78	72	55	17	15	2	1	0	0	5	2	1	0	2	1	5	0	0	36	30	20	10	8	2	0	0	0	3	2	0	0	2	1	2	0	0	51	51	44	7	7	0	0	0	0	0	2	1	0	0	1	1	0	2	30	21	14	7	5	2	0	0	0	5	2	0	0	0	0	0	0	0	117	114	95	19	15	4	2	0	0	4	3	0	0	2	1	5	1	1	7 (10)	7 (10)	5 (6)	2 (4)	2	0 (2)	0	0	0	0 (1)	1 (2)	1	0	0	0	0	0	0	
55	3QHFL_Chain_L,_Human_monoclonal_antibody_del2D1,	productive	Homsap IGLV1-44*01 F, or Homsap IGLV1-44*04 F	338 (341)	290 (293)	208	82 (85)	73 (76)	9	5	0	0 (2)	26 (27)	10	2	0	12	7	20	0	0	78	72	50	22	20	2	0	0	0	7	3	0	0	4	3	5	0	0	36	24	18	6	6	0	0	0	0	3	1	0	0	1	0	1	0	0	51	51	40	11	8	3	3	0	0	1	2	0	0	0	1	4	0	0	30	9	5	4	2	2	1	0	0	3	0	0	0	0	0	0	0	0	117	108	73	35	33	2	1	0	0	10	2	2	0	7	3	10	0	0	26 (29)	26 (29)	22	4 (7)	4 (7)	0	0	0	0 (2)	2 (3)	2	0	0	0	0	0	0	0	
