Sequence number	Sequence ID	V-DOMAIN Functionality	V-GENE and allele	V-REGION Nb of positions including IMGT gaps (nt)	V-REGION Nb of nucleotides	V-REGION Nb of identical nucleotides	V-REGION Nb of mutations	V-REGION Nb of silent mutations	V-REGION Nb of nonsilent mutations	V-REGION a>g	V-REGION g>a	V-REGION c>t	V-REGION t>c	V-REGION a>c	V-REGION c>a	V-REGION a>t	V-REGION t>a	V-REGION g>c	V-REGION c>g	V-REGION g>t	V-REGION t>g	FR1-IMGT Nb of positions including IMGT gaps (nt)	FR1-IMGT Nb of nucleotides	FR1-IMGT Nb of identical nucleotides	FR1-IMGT Nb of mutations	FR1-IMGT Nb of silent mutations	FR1-IMGT Nb of nonsilent mutations	FR1-IMGT a>g	FR1-IMGT g>a	FR1-IMGT c>t	FR1-IMGT t>c	FR1-IMGT a>c	FR1-IMGT c>a	FR1-IMGT a>t	FR1-IMGT t>a	FR1-IMGT g>c	FR1-IMGT c>g	FR1-IMGT g>t	FR1-IMGT t>g	CDR1-IMGT Nb of positions including IMGT gaps (nt)	CDR1-IMGT Nb of nucleotides	CDR1-IMGT Nb of identical nucleotides	CDR1-IMGT Nb of mutations	CDR1-IMGT Nb of silent mutations	CDR1-IMGT Nb of nonsilent mutations	CDR1-IMGT a>g	CDR1-IMGT g>a	CDR1-IMGT c>t	CDR1-IMGT t>c	CDR1-IMGT a>c	CDR1-IMGT c>a	CDR1-IMGT a>t	CDR1-IMGT t>a	CDR1-IMGT g>c	CDR1-IMGT c>g	CDR1-IMGT g>t	CDR1-IMGT t>g	FR2-IMGT Nb of positions including IMGT gaps (nt)	FR2-IMGT Nb of nucleotides	FR2-IMGT Nb of identical nucleotides	FR2-IMGT Nb of mutations	FR2-IMGT Nb of silent mutations	FR2-IMGT Nb of nonsilent mutations	FR2-IMGT a>g	FR2-IMGT g>a	FR2-IMGT c>t	FR2-IMGT t>c	FR2-IMGT a>c	FR2-IMGT c>a	FR2-IMGT a>t	FR2-IMGT t>a	FR2-IMGT g>c	FR2-IMGT c>g	FR2-IMGT g>t	FR2-IMGT t>g	CDR2-IMGT Nb of positions including IMGT gaps (nt)	CDR2-IMGT Nb of nucleotides	CDR2-IMGT Nb of identical nucleotides	CDR2-IMGT Nb of mutations	CDR2-IMGT Nb of silent mutations	CDR2-IMGT Nb of nonsilent mutations	CDR2-IMGT a>g	CDR2-IMGT g>a	CDR2-IMGT c>t	CDR2-IMGT t>c	CDR2-IMGT a>c	CDR2-IMGT c>a	CDR2-IMGT a>t	CDR2-IMGT t>a	CDR2-IMGT g>c	CDR2-IMGT c>g	CDR2-IMGT g>t	CDR2-IMGT t>g	FR3-IMGT Nb of positions including IMGT gaps (nt)	FR3-IMGT Nb of nucleotides	FR3-IMGT Nb of identical nucleotides	FR3-IMGT Nb of mutations	FR3-IMGT Nb of silent mutations	FR3-IMGT Nb of nonsilent mutations	FR3-IMGT a>g	FR3-IMGT g>a	FR3-IMGT c>t	FR3-IMGT t>c	FR3-IMGT a>c	FR3-IMGT c>a	FR3-IMGT a>t	FR3-IMGT t>a	FR3-IMGT g>c	FR3-IMGT c>g	FR3-IMGT g>t	FR3-IMGT t>g	CDR3-IMGT Nb of positions including IMGT gaps (nt)	CDR3-IMGT Nb of nucleotides	CDR3-IMGT Nb of identical nucleotides	CDR3-IMGT Nb of mutations	CDR3-IMGT Nb of silent mutations	CDR3-IMGT Nb of nonsilent mutations	CDR3-IMGT a>g	CDR3-IMGT g>a	CDR3-IMGT c>t	CDR3-IMGT t>c	CDR3-IMGT a>c	CDR3-IMGT c>a	CDR3-IMGT a>t	CDR3-IMGT t>a	CDR3-IMGT g>c	CDR3-IMGT c>g	CDR3-IMGT g>t	CDR3-IMGT t>g	
320	AHJ39771.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	314 (320)	290 (296)	226 (227)	64 (69)	53 (56)	11 (13)	5 (7)	3 (5)	1	15	9	1	1	7	10 (11)	11	0	1	78	75	55	20	19	1	0	0	0	5	1	0	0	5	3	6	0	0	36	24	17	7	2	5	0	1	1	2	1	0	1	0	1	0	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	17	7	5	2	0	0	0	3	3	0	0	0	0	1	0	0	117	114	93	21	18	3	3	2	0	4	2	0	0	2	4	4	0	0	2 (8)	2 (8)	2 (3)	0 (5)	0 (3)	0 (2)	0 (2)	0 (2)	0	0	0	0	0	0	0 (1)	0	0	0	
321	AHJ39770.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	320	296	235	61	56	5	6	1	0	15	8	1	0	7	11	11	0	1	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	19	5	3	2	0	0	0	2	2	0	0	0	0	1	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	19	5	5	0	0	0	0	3	2	0	0	0	0	0	0	0	117	114	93	21	18	3	3	1	0	4	2	0	0	2	5	4	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
322	AHJ39769.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	290 (293)	225 (226)	65 (67)	53 (55)	12	5 (6)	3	1	15	7 (8)	1	0	7	13	12	0	1	78	72	53	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	18	6	3	3	0	1	1	2	1	0	0	0	1	0	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	16	8	3	5	0	2	0	3	2	0	0	0	1	0	0	0	117	114	92	22	18	4	3	0	0	4	2	0	0	2	5	6	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
323	AHJ39768.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV3-30-3*01 F, or Homsap IGHV3-33*08 F	320	293	220	73	60	13	7	1	0	16	10	3	1	9	7	14	1	4	78	72	51	21	19	2	1	0	0	4	2	0	0	5	3	6	0	0	36	24	15	9	3	6	0	1	0	3	1	0	0	0	0	2	1	1	51	51	43	8	8	0	0	0	0	1	2	1	0	0	1	2	0	1	30	24	15	9	8	1	1	0	0	2	3	0	0	1	0	1	0	1	117	114	90	24	20	4	4	0	0	6	2	2	1	3	2	3	0	1	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
324	AHJ39767.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	290 (293)	230 (231)	60 (62)	51 (53)	9	5 (6)	1	0	14	8 (9)	1	0	9	10	10	0	2	78	72	52	20	19	1	0	0	0	5	0	0	0	6	3	6	0	0	36	24	19	5	1	4	0	0	0	1	1	0	0	1	0	1	0	1	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	18	6	4	2	0	1	0	3	2	0	0	0	0	0	0	0	117	114	95	19	17	2	3	0	0	4	3	0	0	2	4	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0 (1)	0	0	0	1	0	0	0	
325	AHJ39766.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	232 (233)	61 (63)	53 (55)	8	5 (7)	1	1	15	7	1	0	7	12	11	0	1	78	75	55	20	19	1	0	0	0	5	0	0	0	5	4	6	0	0	36	24	18	6	3	3	0	0	1	2	1	0	0	0	1	1	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	17	7	3	4	0	1	0	3	2	0	0	0	0	1	0	0	117	114	96	18	18	0	3	0	0	4	2	0	0	2	4	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
326	AHJ39765.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV3-33*08 F	320	293	228	65	59	6	7	0	0	17	10	2	0	8	7	12	1	1	78	72	53	19	19	0	1	0	0	4	2	0	0	4	2	6	0	0	36	24	19	5	3	2	0	0	0	2	1	0	0	0	0	1	1	0	51	51	42	9	8	1	0	0	0	1	3	1	0	0	1	2	0	1	30	24	15	9	7	2	1	0	0	4	2	0	0	1	1	0	0	0	117	114	93	21	20	1	4	0	0	6	2	1	0	3	2	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
327	AHJ39764.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	225	68 (71)	53 (56)	15	7 (9)	0 (1)	1	16	8	1	0	7	11	16	0	1	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	18	6	2	4	0	0	0	3	2	0	0	0	0	1	0	0	51	51	40	11	9	2	3	0	0	1	2	1	0	0	2	1	0	1	30	24	15	9	4	5	1	0	0	3	2	0	0	0	0	3	0	0	117	114	92	22	18	4	3	0	1	4	2	0	0	2	5	5	0	0	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (2)	0 (1)	0	0	0	0	0	0	1	0	0	0	
328	AHJ39763.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	222 (223)	71 (73)	54 (56)	17	8 (9)	2 (3)	2	15	8	1	0	7	11	15	0	2	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	17	7	3	4	0	1	1	2	2	0	0	0	1	0	0	0	51	51	41	10	9	1	3	0	0	1	2	1	0	0	2	0	0	1	30	24	15	9	4	5	1	0	0	3	2	0	0	0	0	2	0	1	117	114	89	25	18	7	4	1	1	4	2	0	0	2	4	7	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0 (1)	0	0	0	0	0	0	1	0	0	0	
329	AHJ39762.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	314 (320)	287 (293)	222 (224)	65 (69)	48 (50)	17 (19)	6	2	2	17	7 (8)	1	0	7	10 (13)	12	0	1	78	72	53	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	17	7	1	6	0	0	1	2	1	0	0	1	0	2	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	15	9	3	6	0	2	0	4	2	0	0	0	0	1	0	0	117	114	93	21	16	5	4	0	1	5	2	0	0	1	5	3	0	0	2 (8)	2 (8)	2 (4)	0 (4)	0 (2)	0 (2)	0	0	0	0	0 (1)	0	0	0	0 (3)	0	0	0	
330	AHJ39761.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV3-33*08 F	320	287	220	67	56	11	6	0	0	17	10	2	1	7	7	14	1	2	78	66	47	19	19	0	1	0	0	4	2	0	0	4	2	6	0	0	36	24	16	8	2	6	0	0	0	3	1	0	0	0	1	2	1	0	51	51	43	8	8	0	0	0	0	1	2	1	0	0	1	2	0	1	30	24	16	8	5	3	0	0	0	3	4	0	0	0	0	0	0	1	117	114	92	22	20	2	4	0	0	6	1	1	1	3	2	4	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
331	AHJ39760.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69*11 F or Homsap IGHV1-69*12 F or Homsap IGHV1-69*13 F or Homsap IGHV1-69D*01 F	317 (320)	287 (290)	227	60 (63)	50 (53)	10	4 (6)	3 (4)	1	15	9	1	1	6	10	8	0	2	78	69	50	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	20	4	3	1	0	1	0	2	1	0	0	0	0	0	0	0	51	51	41	10	9	1	2	0	0	1	2	1	1	0	2	0	0	1	30	24	17	7	3	4	0	1	0	3	2	0	0	0	0	0	0	1	117	114	95	19	15	4	2	1	1	4	4	0	0	1	4	2	0	0	5 (8)	5 (8)	4	1 (4)	1 (4)	0	0 (2)	0 (1)	0	0	0	0	0	0	1	0	0	0	
332	AHJ39759.1_H1/H5_cross-reactive_influenza_antibod	No rearrangement found	Homsap IGHV1-69*01 F, or Homsap IGHV1-69*19 F or Homsap IGHV1-69D*01 F	317	290	218	72	48	24	7	2	1	16	9	1	0	6	13	16	0	1	78	72	51	21	19	2	1	0	0	5	1	0	0	5	3	6	0	0	36	24	21	3	3	0	0	0	0	2	1	0	0	0	0	0	0	0	51	51	40	11	9	2	3	0	0	1	2	1	0	0	2	1	0	1	30	24	14	10	3	7	0	1	0	3	2	0	0	0	0	4	0	0	117	114	88	26	13	13	3	1	1	5	3	0	0	1	7	5	0	0	5	5	4	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	
333	AHJ39758.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV4-34*07 F	311	284	224	60	55	5	5	1	0	13	6	2	0	8	10	15	0	0	78	75	61	14	14	0	1	0	0	4	2	0	0	2	1	4	0	0	36	24	18	6	6	0	0	0	0	3	0	0	0	1	1	1	0	0	51	51	41	10	8	2	2	0	0	1	1	1	0	0	3	2	0	0	30	21	18	3	3	0	0	0	0	2	1	0	0	0	0	0	0	0	116	113	86	27	24	3	2	1	0	3	2	1	0	5	5	8	0	0																			
334	AHJ39757.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*06 F	317 (320)	293 (296)	229 (230)	64 (66)	51 (53)	13	5 (7)	2	1	17	8	1	0	7	11	12	0	0	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	18	6	2	4	0	1	1	2	1	0	0	0	0	1	0	0	51	51	41	10	8	2	2	0	0	3	2	1	0	0	2	0	0	0	30	24	16	8	3	5	0	1	0	3	2	0	0	0	0	2	0	0	117	114	94	20	18	2	3	0	0	4	3	0	0	2	5	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
335	AHJ39756.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	230 (231)	63 (65)	53 (55)	10	6 (7)	2	0	15	8	1	0 (1)	7	13	10	0	1	78	75	55	20	18	2	0	1	0	5	0	0	0	5	3	6	0	0	36	24	20	4	3	1	0	0	0	2	1	0	0	0	1	0	0	0	51	51	41	10	9	1	2	1	0	1	2	1	0	0	2	0	0	1	30	24	18	6	4	2	0	0	0	3	2	0	0	0	1	0	0	0	117	114	92	22	18	4	4	0	0	4	3	0	0	2	5	4	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (1)	0	0	0	0	0	0 (1)	0	1	0	0	0	
336	AHJ39755.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	228	65 (68)	52 (54)	13 (14)	6	2	1	15	8 (10)	1	1	8	11 (12)	11	0	1	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	17	7	2	5	0	0	1	2	1	0	1	1	0	1	0	0	51	51	42	9	8	1	2	1	0	1	2	1	0	0	1	0	0	1	30	24	18	6	4	2	0	0	0	3	2	0	0	0	0	1	0	0	117	114	91	23	18	5	4	1	0	4	3	0	0	2	6	3	0	0	5 (8)	5 (8)	4	1 (4)	1 (3)	0 (1)	0	0	0	0	0 (2)	0	0	0	1 (2)	0	0	0	
337	AHJ39754.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV3-33*03 F	320	296	230	66	57	9	6	1	1	17	10	2	0	8	9	11	0	1	78	75	54	21	20	1	1	1	0	4	2	0	0	4	3	6	0	0	36	24	20	4	3	1	0	0	1	2	1	0	0	0	0	0	0	0	51	51	42	9	7	2	0	0	0	1	2	1	0	0	2	2	0	1	30	24	14	10	6	4	0	0	0	4	4	0	0	1	1	0	0	0	117	114	94	20	19	1	4	0	0	6	1	1	0	3	2	3	0	0	8	8	6	2	2	0	1	0	0	0	0	0	0	0	1	0	0	0	
338	AHJ39753.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	223 (224)	70 (72)	44 (46)	26	9 (11)	5	4	15	7	1	0	5	9	12	0	3	78	75	53	22	18	4	1	2	0	5	0	0	0	5	3	6	0	0	36	24	18	6	2	4	0	2	0	2	1	0	0	0	0	0	0	1	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	12	12	2	10	1	1	1	2	2	0	0	0	0	4	0	1	117	114	94	20	12	8	5	0	3	5	2	0	0	0	3	2	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
339	AHJ39752.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	228 (229)	65 (67)	52 (54)	13	7 (9)	3	1	16	7	1	0	7	11	11	0	1	78	75	56	19	19	0	0	0	0	5	0	0	0	5	3	6	0	0	36	24	18	6	3	3	0	1	1	2	1	0	0	0	0	1	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	15	9	3	6	1	1	0	4	2	0	0	0	0	1	0	0	117	114	93	21	17	4	4	1	0	4	2	0	0	2	5	3	0	0	5 (8)	5 (8)	4 (5)	1 (3)	1 (3)	0	0 (2)	0	0	0	0	0	0	0	1	0	0	0	
340	AHJ39751.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGHV1-69*01 F, or Homsap IGHV1-69D*01 F	317 (320)	293 (296)	229	64 (67)	51 (54)	13	5 (7)	4 (5)	2	14	7	1	0	8	11	10	0	2	78	75	55	20	19	1	0	0	0	5	0	0	0	6	3	6	0	0	36	24	19	5	3	2	0	1	1	2	1	0	0	0	0	0	0	0	51	51	42	9	9	0	2	0	0	1	2	1	0	0	2	0	0	1	30	24	16	8	2	6	0	2	0	2	2	0	0	0	0	1	0	1	117	114	93	21	18	3	3	1	0	4	2	0	0	2	6	3	0	0	5 (8)	5 (8)	4	1 (4)	0 (3)	1	0 (2)	0 (1)	1	0	0	0	0	0	0	0	0	0	
341	AHJ39750.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGKV3-15*01 F	333 (335)	257 (259)	182	75 (77)	6 (8)	69	7	0	1	21	20	0	0	9	3	14 (16)	0	0	78	50	37	13	1	12	1	0	0	4	3	0	0	1	2	2	0	0	36	18	11	7	0	7	3	0	1	1	1	0	0	0	0	1	0	0	51	51	36	15	3	12	2	0	0	4	2	0	0	3	0	4	0	0	30	9	8	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	117	108	74	34	2	32	1	0	0	9	12	0	0	5	1	6	0	0	21 (23)	21 (23)	16	5 (7)	0 (2)	5	0	0	0	2	2	0	0	0	0	1 (3)	0	0	
342	AHJ39749.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGKV3-20*01 F	323 (335)	248 (260)	192 (196)	56 (64)	49 (54)	7 (10)	7	1 (2)	2 (3)	21 (22)	5 (6)	0 (1)	0	6 (7)	4	9 (10)	0	1 (2)	78	48	33	15	15	0	2	0	0	4	1	0	0	3	1	4	0	0	36	21	16	5	2	3	1	0	0	1	0	0	0	1	1	0	0	1	51	51	41	10	7	3	2	0	2	4	0	0	0	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	87	21	20	1	2	1	0	10	3	0	0	1	2	2	0	0	11 (23)	11 (23)	10 (14)	1 (9)	1 (6)	0 (3)	0	0 (1)	0 (1)	1 (2)	0 (1)	0 (1)	0	0 (1)	0	0 (1)	0	0 (1)	
343	AHJ39748.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGKV1-5*01 F, or Homsap IGKV1-5*05 F	329 (335)	254 (260)	182 (183)	72 (77)	54 (59)	18	9	2	0	26 (28)	8	1	1	6 (7)	9	9 (11)	0	1	78	51	37	14	14	0	2	0	0	4	2	1	0	2	0	3	0	0	36	18	14	4	3	1	0	0	0	3	0	0	0	0	1	0	0	0	51	51	40	11	9	2	3	0	0	4	1	0	0	0	2	1	0	0	30	9	5	4	2	2	0	1	0	0	0	0	0	1	0	1	0	1	117	108	75	33	23	10	3	1	0	12	5	0	1	3	4	4	0	0	17 (23)	17 (23)	11 (12)	6 (11)	3 (8)	3	1	0	0	3 (5)	0	0	0	0 (1)	2	0 (2)	0	0	
344	AHJ39747.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGKV3-20*01 F	332 (335)	254 (257)	194	60 (63)	52 (55)	8	7	2	0	21 (22)	6	1 (2)	0	7	3	11 (12)	0	2	78	45	30	15	15	0	2	0	0	4	1	0	0	3	1	4	0	0	36	21	17	4	2	2	0	2	0	1	0	0	0	0	0	0	0	1	51	51	41	10	7	3	3	0	0	4	0	0	0	1	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	19	3	2	0	0	9	3	1	0	1	2	3	0	1	20 (23)	20 (23)	15	5 (8)	5 (8)	0	0	0	0	2 (3)	1	0 (1)	0	1	0	1 (2)	0	0	
345	AHJ39746.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGKV3-20*01 F	332 (335)	257 (260)	197	60 (63)	52 (55)	8	7	2	0	21 (22)	6	1 (2)	0	7	3	11 (12)	0	2	78	48	33	15	15	0	2	0	0	4	1	0	0	3	1	4	0	0	36	21	17	4	2	2	0	2	0	1	0	0	0	0	0	0	0	1	51	51	41	10	7	3	3	0	0	4	0	0	0	1	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	19	3	2	0	0	9	3	1	0	1	2	3	0	1	20 (23)	20 (23)	15	5 (8)	5 (8)	0	0	0	0	2 (3)	1	0 (1)	0	1	0	1 (2)	0	0	
346	AHJ39745.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGKV1-5*01 F	329 (335)	254 (260)	187 (188)	67 (72)	51 (54)	16 (18)	9	0	1 (2)	25 (28)	9	2	0	4	5	10 (11)	0	2	78	51	36	15	10	5	2	0	1	4	3	1	0	1	0	3	0	0	36	18	14	4	2	2	0	0	0	2	0	0	0	0	1	0	0	1	51	51	38	13	7	6	4	0	0	4	1	1	0	0	1	2	0	0	30	9	6	3	2	1	0	0	0	0	0	0	0	1	0	1	0	1	117	108	80	28	26	2	2	0	0	12	5	0	0	2	3	4	0	0	17 (23)	17 (23)	13 (14)	4 (9)	4 (7)	0 (2)	1	0	0 (1)	3 (6)	0	0	0	0	0	0 (1)	0	0	
347	AHJ39744.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGKV3-20*01 F	332 (335)	260 (263)	202	58 (61)	53 (56)	5	6	1	0	22 (23)	8	0 (1)	1	6	3	10 (11)	0	1	78	51	36	15	14	1	1	0	0	4	2	0	0	3	1	4	0	0	36	21	16	5	2	3	1	1	0	1	0	0	1	0	0	0	0	1	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	87	21	20	1	2	0	0	10	4	0	0	1	2	2	0	0	20 (23)	20 (23)	15	5 (8)	5 (8)	0	0	0	0	2 (3)	1	0 (1)	0	1	0	1 (2)	0	0	
348	AHJ39743.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGKV3D-15*01 F	332 (335)	257 (260)	199	58 (61)	51 (54)	7	5	2	1	21 (22)	5	0 (1)	1	6	4	11 (12)	0	2	78	51	35	16	14	2	2	0	1	3	1	0	0	3	1	5	0	0	36	18	15	3	2	1	0	1	0	1	0	0	0	0	0	0	0	1	51	51	41	10	7	3	2	1	0	4	0	0	1	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	85	23	22	1	1	0	0	10	3	0	0	2	3	3	0	1	20 (23)	20 (23)	18	2 (5)	2 (5)	0	0	0	0	2 (3)	0	0 (1)	0	0	0	0 (1)	0	0	
349	AHJ39742.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGKV3-20*01 F	332 (335)	257 (260)	197	60 (63)	52 (55)	8	7	2	0	21 (22)	6	1 (2)	0	7	3	11 (12)	0	2	78	48	33	15	15	0	2	0	0	4	1	0	0	3	1	4	0	0	36	21	17	4	2	2	0	2	0	1	0	0	0	0	0	0	0	1	51	51	41	10	7	3	3	0	0	4	0	0	0	1	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	19	3	2	0	0	9	3	1	0	1	2	3	0	1	20 (23)	20 (23)	15	5 (8)	5 (8)	0	0	0	0	2 (3)	1	0 (1)	0	1	0	1 (2)	0	0	
350	AHJ39741.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGKV1-16*01 F	330 (335)	258 (263)	182 (183)	76 (80)	61 (62)	15 (18)	8	0	1	27 (28)	12	1	0	8	7	10 (13)	0	2	78	54	34	20	19	1	2	0	1	5	3	1	0	3	1	4	0	0	36	18	15	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	51	51	38	13	9	4	3	0	0	4	2	0	0	1	1	1	0	1	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	79	29	24	5	2	0	0	11	5	0	0	3	3	4	0	1	18 (23)	18 (23)	11 (12)	7 (11)	2 (3)	5 (8)	1	0	0	3 (4)	1	0	0	0	2	0 (3)	0	0	
351	AHJ39740.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGKV2-30*01 F, or Homsap IGKV2D-30*01 F	335	275	209	66	62	4	8	0	0	20	8	2	0	8	4	11	1	4	78	51	38	13	12	1	0	0	0	2	1	0	0	4	1	4	0	1	36	33	25	8	5	3	3	0	0	2	1	0	0	0	0	1	1	0	51	51	37	14	14	0	2	0	0	6	2	1	0	1	0	2	0	0	30	9	5	4	4	0	0	0	0	1	0	0	0	1	0	1	0	1	117	108	85	23	23	0	2	0	0	7	3	1	0	2	3	3	0	2	23	23	19	4	4	0	1	0	0	2	1	0	0	0	0	0	0	0	
352	AHJ39739.1_H1/H5_cross-reactive_influenza_antibod	productive	Homsap IGKV3-20*01 F	332 (335)	257 (260)	197	60 (63)	52 (55)	8	7	2	0	21 (22)	6	1 (2)	0	7	3	11 (12)	0	2	78	48	33	15	15	0	2	0	0	4	1	0	0	3	1	4	0	0	36	21	17	4	2	2	0	2	0	1	0	0	0	0	0	0	0	1	51	51	41	10	7	3	3	0	0	4	0	0	0	1	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	86	22	19	3	2	0	0	9	3	1	0	1	2	3	0	1	20 (23)	20 (23)	15	5 (8)	5 (8)	0	0	0	0	2 (3)	1	0 (1)	0	1	0	1 (2)	0	0	
