Sequence number	Sequence ID	V-DOMAIN Functionality	V-GENE and allele	V-REGION Nb of positions including IMGT gaps (nt)	V-REGION Nb of nucleotides	V-REGION Nb of identical nucleotides	V-REGION Nb of mutations	V-REGION Nb of silent mutations	V-REGION Nb of nonsilent mutations	V-REGION a>g	V-REGION g>a	V-REGION c>t	V-REGION t>c	V-REGION a>c	V-REGION c>a	V-REGION a>t	V-REGION t>a	V-REGION g>c	V-REGION c>g	V-REGION g>t	V-REGION t>g	FR1-IMGT Nb of positions including IMGT gaps (nt)	FR1-IMGT Nb of nucleotides	FR1-IMGT Nb of identical nucleotides	FR1-IMGT Nb of mutations	FR1-IMGT Nb of silent mutations	FR1-IMGT Nb of nonsilent mutations	FR1-IMGT a>g	FR1-IMGT g>a	FR1-IMGT c>t	FR1-IMGT t>c	FR1-IMGT a>c	FR1-IMGT c>a	FR1-IMGT a>t	FR1-IMGT t>a	FR1-IMGT g>c	FR1-IMGT c>g	FR1-IMGT g>t	FR1-IMGT t>g	CDR1-IMGT Nb of positions including IMGT gaps (nt)	CDR1-IMGT Nb of nucleotides	CDR1-IMGT Nb of identical nucleotides	CDR1-IMGT Nb of mutations	CDR1-IMGT Nb of silent mutations	CDR1-IMGT Nb of nonsilent mutations	CDR1-IMGT a>g	CDR1-IMGT g>a	CDR1-IMGT c>t	CDR1-IMGT t>c	CDR1-IMGT a>c	CDR1-IMGT c>a	CDR1-IMGT a>t	CDR1-IMGT t>a	CDR1-IMGT g>c	CDR1-IMGT c>g	CDR1-IMGT g>t	CDR1-IMGT t>g	FR2-IMGT Nb of positions including IMGT gaps (nt)	FR2-IMGT Nb of nucleotides	FR2-IMGT Nb of identical nucleotides	FR2-IMGT Nb of mutations	FR2-IMGT Nb of silent mutations	FR2-IMGT Nb of nonsilent mutations	FR2-IMGT a>g	FR2-IMGT g>a	FR2-IMGT c>t	FR2-IMGT t>c	FR2-IMGT a>c	FR2-IMGT c>a	FR2-IMGT a>t	FR2-IMGT t>a	FR2-IMGT g>c	FR2-IMGT c>g	FR2-IMGT g>t	FR2-IMGT t>g	CDR2-IMGT Nb of positions including IMGT gaps (nt)	CDR2-IMGT Nb of nucleotides	CDR2-IMGT Nb of identical nucleotides	CDR2-IMGT Nb of mutations	CDR2-IMGT Nb of silent mutations	CDR2-IMGT Nb of nonsilent mutations	CDR2-IMGT a>g	CDR2-IMGT g>a	CDR2-IMGT c>t	CDR2-IMGT t>c	CDR2-IMGT a>c	CDR2-IMGT c>a	CDR2-IMGT a>t	CDR2-IMGT t>a	CDR2-IMGT g>c	CDR2-IMGT c>g	CDR2-IMGT g>t	CDR2-IMGT t>g	FR3-IMGT Nb of positions including IMGT gaps (nt)	FR3-IMGT Nb of nucleotides	FR3-IMGT Nb of identical nucleotides	FR3-IMGT Nb of mutations	FR3-IMGT Nb of silent mutations	FR3-IMGT Nb of nonsilent mutations	FR3-IMGT a>g	FR3-IMGT g>a	FR3-IMGT c>t	FR3-IMGT t>c	FR3-IMGT a>c	FR3-IMGT c>a	FR3-IMGT a>t	FR3-IMGT t>a	FR3-IMGT g>c	FR3-IMGT c>g	FR3-IMGT g>t	FR3-IMGT t>g	CDR3-IMGT Nb of positions including IMGT gaps (nt)	CDR3-IMGT Nb of nucleotides	CDR3-IMGT Nb of identical nucleotides	CDR3-IMGT Nb of mutations	CDR3-IMGT Nb of silent mutations	CDR3-IMGT Nb of nonsilent mutations	CDR3-IMGT a>g	CDR3-IMGT g>a	CDR3-IMGT c>t	CDR3-IMGT t>c	CDR3-IMGT a>c	CDR3-IMGT c>a	CDR3-IMGT a>t	CDR3-IMGT t>a	CDR3-IMGT g>c	CDR3-IMGT c>g	CDR3-IMGT g>t	CDR3-IMGT t>g	
371	QPO16122.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	205 (206)	79 (81)	68 (70)	11	9	1	0	29 (30)	13	1 (2)	0	8	3	15	0	0	78	78	54	24	22	2	1	1	0	5	5	1	0	5	0	6	0	0	36	18	15	3	2	1	0	0	0	2	0	0	0	0	0	1	0	0	51	51	39	12	10	2	3	0	0	5	1	0	0	0	1	2	0	0	30	9	4	5	3	2	0	0	0	1	1	0	0	1	0	2	0	0	117	108	77	31	28	3	3	0	0	14	6	0	0	2	2	4	0	0	20 (23)	20 (23)	16 (17)	4 (6)	3 (5)	1	2	0	0	2 (3)	0	0 (1)	0	0	0	0	0	0	
372	QPO16121.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV2-30*01 F, or Homsap IGKV2D-30*01 F	332 (335)	299 (302)	215	84 (87)	67 (70)	17	10	2	0 (1)	24 (25)	10	4	0	10	4	17 (18)	0	3	78	78	52	26	20	6	0	1	0	6	2	1	0	5	1	9	0	1	36	33	26	7	6	1	3	0	0	2	1	0	0	0	0	1	0	0	51	51	34	17	12	5	4	0	0	6	2	2	0	1	0	2	0	0	30	9	5	4	4	0	0	0	0	1	0	0	0	1	0	1	0	1	117	108	83	25	22	3	2	1	0	8	3	1	0	2	3	4	0	1	20 (23)	20 (23)	15	5 (8)	3 (6)	2	1	0	0 (1)	1 (2)	2	0	0	1	0	0 (1)	0	0	
373	QPO16120.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV3-20*01 F	323 (335)	278 (290)	210 (213)	68 (77)	55 (60)	13 (17)	9	2	0 (1)	25 (27)	6 (7)	0 (2)	0	8 (9)	6 (7)	10 (11)	0	2	78	78	55	23	23	0	3	0	0	7	2	0	0	4	2	5	0	0	36	21	15	6	2	4	1	1	0	1	0	0	0	1	1	0	0	1	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	4	5	3	2	0	1	0	1	1	0	0	1	0	1	0	0	117	108	84	24	19	5	3	0	0	10	3	0	0	2	3	2	0	1	11 (23)	11 (23)	9 (12)	2 (11)	0 (5)	2 (6)	0	0	0 (1)	2 (4)	0 (1)	0 (2)	0	0 (1)	0 (1)	0 (1)	0	0	
374	QPO16119.1_immunoglobulin_lambda_light_chain_vari	productive	Homsap IGLV1-51*02 F	341	296	213	83	71	12	8	1	0	20	11	2	1	12	10	17	0	1	78	75	52	23	21	2	1	1	0	4	3	0	0	5	3	6	0	0	36	24	15	9	6	3	1	0	0	3	0	0	0	1	2	1	0	1	51	51	39	12	10	2	2	0	0	1	3	0	1	1	0	4	0	0	30	9	6	3	3	0	1	0	0	2	0	0	0	0	0	0	0	0	117	108	78	30	27	3	3	0	0	7	3	2	0	5	4	6	0	0	29	29	23	6	4	2	0	0	0	3	2	0	0	0	1	0	0	0	
375	QPO16118.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	206	78 (81)	68 (71)	10	8	1	0 (1)	29 (30)	13	1 (2)	0	8	4	14	0	0	78	78	54	24	22	2	1	1	0	5	5	1	0	5	0	6	0	0	36	18	15	3	2	1	0	0	0	2	0	0	0	0	0	1	0	0	51	51	40	11	11	0	3	0	0	5	1	0	0	0	1	1	0	0	30	9	4	5	3	2	0	0	0	1	1	0	0	1	0	2	0	0	117	108	77	31	28	3	2	0	0	14	6	0	0	2	3	4	0	0	20 (23)	20 (23)	16	4 (7)	2 (5)	2	2	0	0 (1)	2 (3)	0	0 (1)	0	0	0	0	0	0	
376	QPO16117.1_immunoglobulin_lambda_light_chain_vari	productive	Homsap IGLV1-40*01 F	335 (341)	293 (299)	214 (216)	79 (83)	64 (66)	15 (17)	6	0 (1)	0	21 (22)	7	4 (5)	0	12	10	18	0	1 (2)	78	75	56	19	19	0	0	0	0	3	2	0	0	4	5	5	0	0	36	27	19	8	6	2	0	0	0	4	1	0	0	1	1	1	0	0	51	51	39	12	6	6	3	0	0	2	2	1	0	0	0	3	0	1	30	9	6	3	0	3	0	0	0	1	0	0	0	0	2	0	0	0	117	108	74	34	30	4	3	0	0	10	2	3	0	6	2	8	0	0	23 (29)	23 (29)	20 (22)	3 (7)	3 (5)	0 (2)	0	0 (1)	0	1 (2)	0	0 (1)	0	1	0	1	0	0 (1)	
377	QPO16116.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV3D-15*01 F	332 (335)	284 (287)	212	72 (75)	53 (56)	19	9	1	3 (4)	22 (23)	9	0	0	8	4	13 (14)	0	3	78	78	55	23	21	2	3	0	1	4	3	0	0	4	2	6	0	0	36	18	15	3	2	1	0	0	0	1	1	0	0	0	0	0	0	1	51	51	40	11	5	6	3	0	1	4	0	0	0	0	0	2	0	1	30	9	4	5	3	2	0	1	0	1	1	0	0	1	0	1	0	0	117	108	84	24	22	2	1	0	1	10	3	0	0	2	2	4	0	1	20 (23)	20 (23)	14	6 (9)	0 (3)	6	2	0	0 (1)	2 (3)	1	0	0	1	0	0 (1)	0	0	
378	QPO16115.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV4-1*02 F	335	305	239	66	60	6	6	0	0	26	6	2	0	7	5	11	0	3	78	78	66	12	12	0	0	0	0	3	1	0	0	4	0	4	0	0	36	36	28	8	4	4	1	0	0	3	0	0	0	0	1	1	0	2	51	51	41	10	10	0	2	0	0	5	2	0	0	0	0	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	81	27	25	2	3	0	0	9	2	2	0	2	4	4	0	1	23	23	18	5	5	0	0	0	0	5	0	0	0	0	0	0	0	0	
379	QPO16114.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV3-20*01 F	323 (335)	278 (290)	210 (213)	68 (77)	55 (60)	13 (17)	9	2	0 (1)	25 (27)	6 (7)	0 (2)	0	8 (9)	6 (7)	10 (11)	0	2	78	78	55	23	23	0	3	0	0	7	2	0	0	4	2	5	0	0	36	21	15	6	2	4	1	1	0	1	0	0	0	1	1	0	0	1	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	4	5	3	2	0	1	0	1	1	0	0	1	0	1	0	0	117	108	84	24	19	5	3	0	0	10	3	0	0	2	3	2	0	1	11 (23)	11 (23)	9 (12)	2 (11)	0 (5)	2 (6)	0	0	0 (1)	2 (4)	0 (1)	0 (2)	0	0 (1)	0 (1)	0 (1)	0	0	
380	QPO16113.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV3D-11*03 F	331 (335)	283 (287)	219 (220)	64 (67)	52 (53)	12 (14)	8	1	0 (1)	22 (23)	7 (8)	2	2	5	4	10	0	3	78	78	55	23	23	0	3	0	0	7	3	0	0	4	1	5	0	0	36	18	14	4	1	3	1	1	0	1	0	0	0	0	0	0	0	1	51	51	41	10	6	4	2	0	0	4	0	0	1	0	1	2	0	0	30	9	5	4	3	1	0	0	0	0	1	0	0	1	0	1	0	1	117	108	88	20	17	3	2	0	0	10	3	1	0	0	2	2	0	0	19 (23)	19 (23)	16 (17)	3 (6)	2 (3)	1 (3)	0	0	0 (1)	0 (1)	0 (1)	1	1	0	0	0	0	1	
381	QPO16112.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	193	91 (94)	67 (70)	24	13	3	0 (2)	28 (29)	12	4	2	8	6	12	2	1	78	78	55	23	23	0	2	0	0	5	4	1	0	5	0	6	0	0	36	18	11	7	1	6	1	2	0	2	0	0	1	0	1	0	0	0	51	51	37	14	11	3	4	0	0	5	1	1	0	0	2	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	71	37	27	10	3	1	0	13	6	2	1	2	3	4	1	1	20 (23)	20 (23)	14	6 (9)	1 (4)	5	3	0	0 (2)	2 (3)	0	0	0	0	0	0	1	0	
382	QPO16111.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	206 (207)	78 (80)	69 (71)	9	11	0	1 (2)	29 (30)	10	1	0	8	4	14	0	0	78	78	55	23	23	0	2	0	0	5	4	1	0	5	0	6	0	0	36	18	15	3	2	1	0	0	0	2	0	0	0	0	1	0	0	0	51	51	37	14	8	6	5	0	1	5	0	0	0	0	1	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	77	31	29	2	3	0	0	14	5	0	0	2	2	5	0	0	20 (23)	20 (23)	17 (18)	3 (5)	3 (5)	0	1	0	0 (1)	2 (3)	0	0	0	0	0	0	0	0	
383	QPO16110.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	206 (207)	78 (80)	70 (72)	8	9	0	0 (1)	29 (30)	14	2	0	8	4	12	0	0	78	78	55	23	23	0	2	0	0	5	4	1	0	5	0	6	0	0	36	18	16	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	51	51	38	13	10	3	4	0	0	5	1	0	0	0	2	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	76	32	28	4	2	0	0	14	7	1	0	2	2	4	0	0	20 (23)	20 (23)	16 (17)	4 (6)	3 (5)	1	1	0	0 (1)	2 (3)	1	0	0	0	0	0	0	0	
384	QPO16109.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV4-1*02 F	332 (335)	302 (305)	223	79 (82)	56 (59)	23	8	2	0	25 (26)	8	3 (4)	3	9	6	12 (13)	0	3	78	78	64	14	11	3	1	1	0	3	1	0	0	4	0	4	0	0	36	36	24	12	6	6	3	0	0	3	0	0	1	2	1	1	0	1	51	51	38	13	9	4	2	0	0	5	2	1	0	0	1	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	80	28	24	4	2	1	0	9	4	2	0	2	3	4	0	1	20 (23)	20 (23)	12	8 (11)	2 (5)	6	0	0	0	4 (5)	0	0 (1)	2	0	1	0 (1)	0	1	
385	QPO16108.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV1-6*01 F, or Homsap IGKV1-6*02 F	332 (335)	284 (287)	205	79 (82)	69 (72)	10	13	2	0 (1)	28 (29)	11	2	1	8	1	13 (14)	0	0	78	78	54	24	23	1	2	0	0	5	4	2	0	5	0	6	0	0	36	18	12	6	3	3	2	1	0	3	0	0	0	0	0	0	0	0	51	51	39	12	9	3	4	0	0	4	1	0	0	0	1	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	80	28	27	1	3	1	0	13	5	0	0	2	0	4	0	0	20 (23)	20 (23)	15	5 (8)	3 (6)	2	2	0	0 (1)	2 (3)	0	0	1	0	0	0 (1)	0	0	
386	QPO16107.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	205 (206)	79 (81)	68 (70)	11	8	1	0	29 (30)	14	1 (2)	0	8	4	14	0	0	78	78	54	24	22	2	1	1	0	5	5	1	0	5	0	6	0	0	36	18	15	3	2	1	0	0	0	2	0	0	0	0	0	1	0	0	51	51	39	12	10	2	3	0	0	5	1	0	0	0	1	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	76	32	27	5	3	0	0	14	6	0	0	2	3	4	0	0	20 (23)	20 (23)	16 (17)	4 (6)	3 (5)	1	1	0	0	2 (3)	1	0 (1)	0	0	0	0	0	0	
387	QPO16106.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	205 (206)	79 (81)	68 (70)	11	9	1	0	29 (30)	13	1 (2)	0	8	3	15	0	0	78	78	54	24	22	2	1	1	0	5	5	1	0	5	0	6	0	0	36	18	15	3	2	1	0	0	0	2	0	0	0	0	0	1	0	0	51	51	39	12	10	2	3	0	0	5	1	0	0	0	1	2	0	0	30	9	4	5	3	2	0	0	0	1	1	0	0	1	0	2	0	0	117	108	77	31	28	3	3	0	0	14	6	0	0	2	2	4	0	0	20 (23)	20 (23)	16 (17)	4 (6)	3 (5)	1	2	0	0	2 (3)	0	0 (1)	0	0	0	0	0	0	
388	QPO16105.1_immunoglobulin_lambda_light_chain_vari	productive	Homsap IGLV1-44*01 F, or Homsap IGLV1-44*04 F	335 (341)	290 (296)	199 (200)	91 (96)	72 (75)	19 (21)	7	1	2 (3)	22 (24)	10	4 (5)	0	13	8 (9)	21	1	2	78	75	52	23	23	0	0	0	0	6	3	0	0	5	3	6	0	0	36	24	15	9	5	4	2	0	1	2	1	0	0	1	0	1	0	1	51	51	38	13	8	5	3	1	1	1	2	0	0	0	2	3	0	0	30	9	5	4	2	2	0	0	0	3	0	0	0	0	1	0	0	0	117	108	69	39	31	8	2	0	0	9	2	4	0	7	2	11	1	1	23 (29)	23 (29)	20 (21)	3 (8)	3 (6)	0 (2)	0	0	0 (1)	1 (3)	2	0 (1)	0	0	0 (1)	0	0	0	
389	QPO16104.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	193	91 (94)	65 (68)	26	14	4	1 (3)	28 (29)	11	3	2	8	4	14	1	1	78	78	54	24	22	2	2	0	0	5	4	1	0	5	0	7	0	0	36	18	11	7	1	6	1	2	0	2	0	0	1	0	1	0	0	0	51	51	37	14	10	4	5	0	0	5	1	1	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	71	37	26	11	4	2	1	13	5	1	1	2	2	4	1	1	20 (23)	20 (23)	15	5 (8)	2 (5)	3	2	0	0 (2)	2 (3)	0	0	0	0	0	1	0	0	
390	QPO16103.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	205	79 (82)	70 (73)	9	10	1	0 (1)	29 (30)	11	1 (2)	0	8	5	14	0	0	78	78	55	23	23	0	2	0	0	5	4	1	0	5	0	6	0	0	36	18	13	5	2	3	0	1	0	2	0	0	0	0	1	1	0	0	51	51	40	11	11	0	3	0	0	5	1	0	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	76	32	28	4	3	0	0	14	5	0	0	2	3	5	0	0	20 (23)	20 (23)	16	4 (7)	2 (5)	2	2	0	0 (1)	2 (3)	0	0 (1)	0	0	0	0	0	0	
391	QPO16102.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	207	77 (80)	69 (72)	8	9	1	0 (1)	28 (29)	12	1 (2)	1	8	3	13	0	1	78	78	55	23	23	0	2	0	0	5	4	1	0	5	0	6	0	0	36	18	15	3	2	1	0	1	0	2	0	0	0	0	0	0	0	0	51	51	38	13	9	4	4	0	0	5	1	0	0	0	1	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	77	31	28	3	2	0	0	13	6	0	1	2	2	4	0	1	20 (23)	20 (23)	17	3 (6)	3 (6)	0	1	0	0 (1)	2 (3)	0	0 (1)	0	0	0	0	0	0	
392	QPO16101.1_immunoglobulin_lambda_light_chain_vari	productive	Homsap IGLV1-51*02 F	341	296	211	85	70	15	7	1	0	21	13	2	1	12	9	18	0	1	78	75	53	22	22	0	0	0	0	4	4	0	0	5	3	6	0	0	36	24	14	10	5	5	1	0	0	4	0	0	0	1	2	1	0	1	51	51	40	11	11	0	2	0	0	1	3	0	0	1	0	4	0	0	30	9	5	4	2	2	2	0	0	2	0	0	0	0	0	0	0	0	117	108	76	32	26	6	2	1	0	7	4	2	1	5	3	7	0	0	29	29	23	6	4	2	0	0	0	3	2	0	0	0	1	0	0	0	
393	QPO16100.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	204	80 (83)	69 (72)	11	9	2	0 (1)	29 (30)	13	1 (2)	1	8	5	12	0	0	78	78	54	24	22	2	2	1	0	5	4	1	0	5	0	6	0	0	36	18	15	3	2	1	0	1	0	2	0	0	0	0	0	0	0	0	51	51	38	13	10	3	4	0	0	5	2	0	0	0	1	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	75	33	28	5	2	0	0	14	6	0	1	2	4	4	0	0	20 (23)	20 (23)	17	3 (6)	3 (6)	0	1	0	0 (1)	2 (3)	0	0 (1)	0	0	0	0	0	0	
394	QPO16099.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV4-1*02 F	332 (335)	302 (305)	219	83 (86)	58 (61)	25	8	1	1 (2)	23 (24)	8	4 (5)	2	12	4	16	0	4	78	78	64	14	12	2	0	0	0	3	1	0	0	5	1	4	0	0	36	36	29	7	7	0	1	0	0	3	0	0	0	1	0	1	0	1	51	51	41	10	10	0	2	0	0	5	2	0	0	0	0	1	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	74	34	25	9	4	0	0	9	2	3	0	3	3	9	0	1	20 (23)	20 (23)	6	14 (17)	0 (3)	14	1	1	1 (2)	2 (3)	2	1 (2)	2	2	0	0	0	2	
395	QPO16098.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV2-30*02 [F]	332 (335)	299 (302)	222	77 (80)	70 (73)	7	9	1	0	23 (24)	9	2 (3)	0	9	4	15 (16)	1	4	78	78	53	25	21	4	1	1	0	6	2	0	0	5	1	8	0	1	36	33	25	8	5	3	3	0	0	2	1	0	0	0	0	1	1	0	51	51	37	14	14	0	2	0	0	6	2	1	0	1	0	2	0	0	30	9	5	4	4	0	0	0	0	1	0	0	0	1	0	1	0	1	117	108	85	23	23	0	2	0	0	7	3	1	0	2	3	3	0	2	20 (23)	20 (23)	17	3 (6)	3 (6)	0	1	0	0	1 (2)	1	0 (1)	0	0	0	0 (1)	0	0	
396	QPO16097.1_immunoglobulin_lambda_light_chain_vari	productive	Homsap IGLV2-11*01 F, or Homsap IGLV2-11*02 F	335 (339)	293 (297)	198 (199)	95 (98)	73 (74)	22 (24)	8	2	1	27 (29)	8	2	2	15	6	23 (24)	0	1	78	75	49	26	26	0	0	0	0	6	4	1	0	6	1	8	0	0	36	27	19	8	6	2	0	0	0	6	0	0	1	0	0	0	0	1	51	51	37	14	8	6	5	0	0	2	1	0	1	1	1	3	0	0	30	9	4	5	2	3	1	1	0	2	0	0	0	0	0	1	0	0	117	108	73	35	26	9	1	1	1	10	1	1	0	6	4	10	0	0	23 (27)	23 (27)	16 (17)	7 (10)	5 (6)	2 (4)	1	0	0	1 (3)	2	0	0	2	0	1 (2)	0	0	
397	QPO16096.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV1-5*01 F, or Homsap IGKV1-5*05 F	329 (335)	281 (287)	205 (206)	76 (81)	60 (63)	16 (18)	7	3	0 (2)	29 (31)	10	1	2	7	5	11 (12)	0	1	78	78	58	20	20	0	2	0	0	6	2	1	0	4	0	5	0	0	36	18	13	5	3	2	0	0	0	3	1	0	0	0	1	0	0	0	51	51	41	10	8	2	2	0	0	5	1	0	0	0	1	1	0	0	30	9	4	5	2	3	0	2	0	0	0	0	0	1	0	1	0	1	117	108	79	29	25	4	2	0	0	12	6	0	0	2	3	4	0	0	17 (23)	17 (23)	10 (11)	7 (12)	2 (5)	5 (7)	1	1	0 (2)	3 (5)	0	0	2	0	0	0 (1)	0	0	
398	QPO16095.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV3D-11*02 F	335	287	220	67	54	13	6	2	1	23	9	2	1	5	3	10	1	4	78	78	54	24	23	1	3	0	1	7	3	0	0	4	1	5	0	0	36	18	15	3	1	2	0	1	0	0	0	0	0	0	0	0	0	2	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	4	5	3	2	0	1	0	1	1	0	0	1	0	1	0	0	117	108	87	21	17	4	1	0	0	10	4	1	0	0	2	2	0	1	23	23	17	6	2	4	0	0	0	1	1	1	1	0	0	0	1	1	
399	QPO16094.1_immunoglobulin_lambda_light_chain_vari	productive	Homsap IGLV3-21*01 F	338 (341)	287 (290)	219	68 (71)	51 (54)	17	7	3	0 (1)	21 (22)	8	2	0	8	9	9 (10)	1	0	78	75	56	19	18	1	0	0	0	4	6	0	0	4	2	3	0	0	36	18	10	8	2	6	2	1	0	3	0	0	0	0	1	0	1	0	51	51	46	5	4	1	1	0	0	2	1	0	0	0	0	1	0	0	30	9	6	3	1	2	0	1	0	2	0	0	0	0	0	0	0	0	117	108	82	26	24	2	3	0	0	6	1	2	0	4	5	5	0	0	26 (29)	26 (29)	19	7 (10)	2 (5)	5	1	1	0 (1)	4 (5)	0	0	0	0	1	0 (1)	0	0	
400	QPO16093.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV1-39*01 F, or Homsap IGKV1D-39*01 F	332 (335)	284 (287)	205	79 (82)	69 (72)	10	8	1	1 (2)	31 (32)	12	1 (2)	0	8	5	12	0	0	78	78	54	24	23	1	2	0	0	5	4	1	0	5	0	7	0	0	36	18	14	4	1	3	0	0	0	3	0	0	0	0	1	0	0	0	51	51	40	11	10	1	3	0	1	5	1	0	0	0	1	0	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	76	32	28	4	2	1	0	14	6	0	0	2	3	4	0	0	20 (23)	20 (23)	16	4 (7)	3 (6)	1	1	0	0 (1)	3 (4)	0	0 (1)	0	0	0	0	0	0	
401	QPO16092.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV3D-11*03 F	331 (335)	283 (287)	214 (215)	69 (72)	52 (53)	17 (19)	8	3	0	24 (25)	8 (9)	2 (3)	2	5	4	12	0	1	78	78	55	23	23	0	3	0	0	7	3	0	0	4	1	5	0	0	36	18	12	6	1	5	1	2	0	1	0	0	0	0	0	1	0	1	51	51	40	11	7	4	2	0	0	4	0	0	1	0	1	3	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	87	21	17	4	2	0	0	10	4	1	0	0	2	2	0	0	19 (23)	19 (23)	15 (16)	4 (7)	0 (1)	4 (6)	0	1	0	1 (2)	0 (1)	1 (2)	1	0	0	0	0	0	
402	QPO16091.1_immunoglobulin_kappa_light_chain_varia	productive	Homsap IGKV3-20*01 F	327 (335)	282 (290)	216 (218)	66 (72)	58 (62)	8 (10)	8	2	0	25	6 (7)	0 (2)	1	7 (8)	5	10 (11)	1	1 (2)	78	78	55	23	23	0	3	0	0	7	2	0	0	4	2	5	0	0	36	21	16	5	2	3	1	1	0	1	0	0	0	1	0	0	0	1	51	51	43	8	8	0	2	0	0	4	0	0	0	0	0	2	0	0	30	9	5	4	4	0	0	0	0	1	1	0	0	1	0	1	0	0	117	108	85	23	19	4	2	1	0	10	3	0	1	1	2	2	1	0	15 (23)	15 (23)	12 (14)	3 (9)	2 (6)	1 (3)	0	0	0	2	0 (1)	0 (2)	0	0 (1)	1	0 (1)	0	0 (1)	
